transcription,file_path
THE SPOT ONLY BLATTER WAS MADE BY GREENACHE,american_s04_151.txt
GUESS A RESULT FROM THE FIRST SCORES,american_s04_145.txt
A PLEA FREFUND SEEMS TO COME AGAIN,american_s04_623.txt
TOURN SCRAPS LITTERED THE STONE FLOOR,american_s04_179.txt
THERE THE FLOOD MARK IS CANNANGES,american_s04_192.txt
FAIRY TALES SHOULD BE FUND RIGHT,american_s04_186.txt
EIGHT MILES OF WOODLAND BURN TO WASTE,american_s04_187.txt
HE CARVED AHEAD FROM THE ROUND BLOCK OF MARBLE,american_s04_193.txt
THE SKY THAT MORNING WAS CLEAR AND BRIGHT BLUE,american_s04_178.txt
THE YOUNG KID JUMPS E RUSTY GAIT,american_s04_144.txt
CHOOSE BETWEEN THE HIGH ROAD AN LOW,american_s04_622.txt
SIT ON THE PERCH AND TELL THE OTHERS WHAT TO DO,american_s04_636.txt
THE TREE TOP WAVED IN A GRACEFUL WAY,american_s04_150.txt
THE FUR OF CATS GOES BY MANY NAMES,american_s04_385.txt
THAT MOVE MEANS THE GAME IS OVER,american_s04_391.txt
IT TAKES YEE TO BRING OUT THE ODOUR,american_s04_408.txt
THE SENSE OF SMELL IS BETTER THAN THAT OF TOUCH,american_s04_420.txt
TRY TO TRACE THE FINE LINES OF THE PAINY,american_s04_346.txt
HE USED THE LATHE TO MAKE BRASS OBJECTS,american_s04_352.txt
DRAW THE CHART WITH HEAVY BLACK LINES,american_s04_434.txt
THE GREEN LINE IN THE BROWN BOX FLICKERED,american_s04_597.txt
CHAMPEL DE SBARK,american_s04_583.txt
REA JUST WHAT THE METER SAYS,american_s04_568.txt
BE LEAF DRIFTS ALONG WITH HA SLOW SPIN,american_s04_554.txt
THE SAKY BARN FOE WITH A LOUD CRASH,american_s04_232.txt
A PINCIL WITH BLACKLEID WRIGTES BEST,american_s04_226.txt
PRESS THE PEDAL WITH YOUR LEVED FOOT,american_s04_540.txt
THE SOFT CUSHION BROKE THE MAN'S FALL,american_s04_018.txt
ITS NOTE RAINED,american_s04_030.txt
WHEN YOU HEAR THE BEWL COME QUICKLY,american_s04_742.txt
THE SWANDIVE WAS FAR SHORT OF PERFECT,american_s04_024.txt
THE BOMBS LEFT MOST OF THE TOWN AND RUINS,american_s04_719.txt
DIP THE PAIL ONCE AND LET IT SETTLE,american_s04_725.txt
A KING RULED THE STATE IN THE EARLY DAYS,american_s04_043.txt
THE SAW IS A TOOL USED FOR MAKING BOART,american_s04_057.txt
LEAVE NOW AND YOU WILL ARRIVE ON TIME,american_s04_731.txt
THE HEART BEAT STRONGLY AND WITH FIRM STROKES,american_s04_080.txt
A WISP OF CLOUD HUNG IN THE BLUE AIR,american_s04_094.txt
CARRY THE PAIL TO THE WALL AND SPILL IT THERE,american_s04_269.txt
WHITINGS ARE SMALL FISH CART AN NETS,american_s04_241.txt
THE LITTLE TALES THAY TELL ARE FOS,american_s04_527.txt
THE KITE DIPPED AND SWAYED,american_s04_533.txt
YOU FREEZE WATER,american_s04_255.txt
LOOK IN THE CORNER TO FIND THE CHANCHER,american_s04_282.txt
QUENCH YOUR THIRST,american_s04_296.txt
SLIDE THE BOX INTO THAT EMPTY SPACE,american_s04_309.txt
THE CRUNCH OF FEET IN THE SNOW WAS THE ONLY SOUND,american_s04_335.txt
THIS SLICE THE SAUSAGE THEN WITH A KNIFE,american_s04_453.txt
THE KNAG PULLED THE FRAIL CART AND LAW,american_s04_447.txt
THE PEACELY MEANT TO DISCUSS THEIR PLANS,american_s04_321.txt
WE DON'T GET MUCH MONEY BUT WE HAVE FUN,american_s04_490.txt
THE KIT FLEW WILDLY IN THE HIGH WIND,american_s04_484.txt
THERE IS A FINE HARD TANG IN SULTIERE,american_s04_679.txt
CAPS THRIVE ONTINDER SPRING GRASS,american_s04_651.txt
TWO CLUS SEVEN IS LESS OMTEN,american_s04_137.txt
WE FIND JOIN THE SIMPLEST THINGS,american_s04_123.txt
A WHIFF OF IT WILL CEAR THE MOST STUBBORN COLD,american_s04_645.txt
YOU CANNOT BROOTIN A COLD POT,american_s04_692.txt
BE SURE TO SAID THAT LAMP FIRMLY IN THE HOLE,american_s04_686.txt
PICK A CARD AND SLIPIT UNDER THE PACK,american_s04_687.txt
DAUNTIV LIGHT BETRAYED THE BLACK HAT,american_s04_693.txt
A LANE BACK KEPT HIS SCORLO,american_s04_122.txt
THE SINK IS THE THING IN WHICH WE PILE DISHES,american_s04_644.txt
PLEAD WITH THE LAWYER TO DROP THE LOST CAUSE,american_s04_650.txt
PLUT THE BREAD ROSE WITHOUT LEASS,american_s04_136.txt
DESCEND IT NOW AND LARGE AMOUNTS IS BAD,american_s04_678.txt
A FIRM OF THIS STYLISH ONCE MORE,american_s04_485.txt
THE YOUTH DROVE US ZESTE,american_s04_491.txt
THESE COINS WILL BE NEEDED TO PAY HIS DEBTH,american_s04_446.txt
THE STORE WALLS WERE ALINED WITH COLORED FROCKS,american_s04_320.txt
PRACK THE RECORDS IN A MEAT THIN CASE,american_s04_334.txt
THE MARSH WILL FREEZE WHEN COLD ENOUGH,american_s04_452.txt
TIN CANS AR ABSENT FROM STORE SHELVES,american_s04_308.txt
THEN EAT THE CRACKERS,american_s04_297.txt
THE COLD DRIZZLE WILL WALT THE BOND DRIVE,american_s04_283.txt
A BIG WET STAIN WAS ON THE ROUND CARPET,american_s04_532.txt
TO MAKE PURICE,american_s04_254.txt
THE MOB HAD AN EX THAT MEANT NOTHING,american_s04_240.txt
BATGAY IS A WRITER OF HE FEW BAND BOOKS,american_s04_526.txt
THE DARK POT HUNG IN THE FRONT CLOSET,american_s04_268.txt
A POUND OF SUGAR COSTS MORE IN AN EGGS,american_s04_095.txt
THE PEARL WAS WORN IN A THIN SILVER RING,american_s04_081.txt
THE SHELL WAS A FLUB FROM THE VERY START,american_s04_056.txt
HE SENT THE BOY ON A SHORT ERRAND,american_s04_730.txt
FUSHAVAN AN ET AND SLUM OFF,american_s04_724.txt
WHAT DO THEIRS IN LIVING,american_s04_042.txt
THE BABY PUTS HIS RIGHT FOOT IN HIS MOUTH,american_s04_718.txt
CARS AND WESS IS STALLED IN SNOW DRIFTS,american_s04_068.txt
THE CORNER' STORE WAS ROBBED LAST NIGHT,american_s04_732.txt
THE CROKED MAZE FAILED TO FOOL THE MOUSE,american_s04_054.txt
THE YOUNG GIRL GAVE NO CLEAR RESPONSE,american_s04_040.txt
BUTL YOU PLEASE ANSWER THAT PHONE,american_s04_726.txt
THE PLAC SEEMS ALL AND QUITE STUPID,american_s04_097.txt
THE NAVY ATTACK THE BIG TASK FORCE,american_s04_083.txt
THE SQUARE WON CRAIT WAS PACKED TO BE JIPPED,american_s04_518.txt
THE FIRST WORM GETS SNAPPED HEARLY,american_s04_256.txt
AND BOLTED AS WELL,american_s04_530.txt
TAKE SHELTER IN THIS TENT,american_s04_524.txt
SOME ADDS SERVE TO CHEAP BUYERS,american_s04_242.txt
HODGEAPPLES MAY STAIN YOUR HANDS GREEN,american_s04_295.txt
THE RED TAPE BOUND THE SMUGGLED FOOD,american_s04_281.txt
THEYHAM JOHN THE DOOR CREEKS WITH OLD DATES,american_s04_478.txt
THE RISE TO FAME OF THE PERSON TAKES LUCK,american_s04_322.txt
THE DRY WAX PROTECTS A DEEP SCRATCH,american_s04_444.txt
THE SMELL OF BURNED RAGS ITCHES MY NOSE,american_s04_450.txt
THE COPPER BULL SHONE IN THE SUN'S RAYS,american_s04_336.txt
WE NEED AN END OF ALL SUCH MATTER,american_s04_487.txt
FIVE YEARS HE LIVED WITH A SHAGGY DOG,american_s04_493.txt
THIEVS WHO ROB FRIENDS DESERVE JAIL,american_s04_108.txt
THE FACTS DON'T ALWAYS SHOW WHO IS RIGHT,american_s04_646.txt
WEAVE A CARPET ON THE RIGHT HAND SIDE,american_s04_120.txt
A CRAMP IS NO SMALL DANGER ON HIS WHIM,american_s04_134.txt
POST NO BILLS ON THIS OFFICE WALL,american_s04_652.txt
THE POOR BOY MISSE THE BOAT AGAIN,american_s04_685.txt
THE MALE COMES IN THREE BATCHES PER DAY,american_s04_691.txt
A GOOD BOOK IN FORMS OF WHAT WE OUGHT TO KNOW,american_s04_690.txt
CABSAJAR WITH A TIGHT BRASS COVER,american_s04_684.txt
HE SAID THE SAME PHRASE THIRTY TIMES,american_s04_135.txt
TEAR A THINS YUT FROM THE YELLOW PAD,american_s04_653.txt
SHE FLAPS HER CAPE AS SHE BREATHES THE STREET,american_s04_647.txt
HIMPIASAWEE FOUND IN PARTS OF THE TROPICS,american_s04_121.txt
THE RID HASTE OD CHEESE IMPROVES WITH AGE,american_s04_109.txt
BUT LITTLE SKILL,american_s04_492.txt
THE TIN BOX HELD PRICELESS STONES,american_s04_486.txt
NEWPAN SLAT CUFFS IN POCKETS,american_s04_451.txt
BOARS WILL WARP AND LESS CEPTS DRY,american_s04_337.txt
PAPER IS SCARCE,american_s04_323.txt
HE PICKED UP THE DICE FOR A SECOND ROLL,american_s04_445.txt
THE SCREEN BEFORE THE FIRE KEPT IN THE SPARKS,american_s04_479.txt
CUT THE CORD THAT BINDS THE BOX TIGHTLY,american_s04_280.txt
A RIDGE ON A SMOOTH SURFACE IS A BUMP OR FLAG,american_s04_294.txt
BUT KEEP STILL,american_s04_525.txt
JERK THE ROPE IN THE BELL RINGS WEAKLY,american_s04_243.txt
JUMP ETHINS AND HURRY UP THE BANK,american_s04_257.txt
RIPE PAIRS ARE FIT FOR QUEEN'S TABLE,american_s04_531.txt
THE DUSTY BENCH STOOD BY THE STONE WALL,american_s04_519.txt
THE FRUIT PEEL WAS CUT IN THICK SLICES,american_s04_082.txt
THE FIN WAS SHARPEND CUT THE CLEAR WATER,american_s04_096.txt
THE MEAL WAS COOKED BEFORE THE BELL RANG,american_s04_041.txt
THE BIG RED APPLE FELL TO THE GROUND,american_s04_727.txt
A GOLD RING WILL PLEASE MOST ANY GIRL,american_s04_733.txt
ADDING FAST LEADS TO WRONG SULMS,american_s04_055.txt
THE SOT OF CHINA HIT THE FLOOR WITH A GRASH,american_s04_069.txt
THE FRIENDLY GANG LEFT THE JUG STORE,american_s04_051.txt
SMALL CHILDREN CAME TO SEE HIM,american_s04_737.txt
OPEN YOUR BOOK TO THE FIRST PAGE,american_s04_723.txt
SICKNESS KEPT HIM HOME THE THIRD WEEK,american_s04_045.txt
THE HORN OF THE CAR WOKE THE SLEEPING COB,american_s04_079.txt
HE LAYBORN AND HARDLY MOVES A LIM,american_s04_092.txt
THE HAT BRIM WAS WIDE AND TIRUBY,american_s04_086.txt
THE PLEASANT HOURS FLY BY MUCH TOO SOON,american_s04_535.txt
THE BOX IS HELD BY A BRIGHT RED SNAPPER,american_s04_253.txt
ON THE ISLANDS THE SEA BREEZE IS SOFT AND MILD,american_s04_247.txt
SMILE WIN YOU SAY NASTY WORDS,american_s04_521.txt
THERE ARE MANY WAYS TO DO THESE THINGS,american_s04_509.txt
ALL SAT FROZEN AND WATCHED THE SCREEN,american_s04_290.txt
NINE MEN WERE HIRED TO DAG THE RUINS,american_s04_284.txt
THE STRAWNES HOUSED FIVE ROBINS,american_s04_441.txt
SCUR THE ROUND CAP ON HIS TIGHT IS NEEDED,american_s04_327.txt
WE NEED GRAIN TO KEEP OUR MULES HEALTHY,american_s04_333.txt
THE GRAYMAR WALKED BEFORE THE COLD,american_s04_455.txt
THE CREET SANK DEEPLY INTO THE SOFT TURF,american_s04_469.txt
BERTH AND DEATH MARKS THE LIMITS OF LIFE,american_s04_482.txt
SHUT THE HATCH BEFORE THE WAVES PUSH IT IN,american_s04_496.txt
THE HARD WE TRIED THE LESS HE GOT DONE,american_s04_125.txt
THE GOOSE WAS BROUGHT STRAIGHT FROM THE OLD MARKET,american_s04_643.txt
CROUCH BEFORE YOU JUMP WERE MISS MARK,american_s04_657.txt
THE WHARF COULD BE SEEN AT THE FARTHER SHORE,american_s04_131.txt
HE ORDERED PEACHBY WITH ICE CREAM,american_s04_119.txt
COT IS A MAIN BUSINESS OF THE NORTH SHORE,american_s04_680.txt
PUT THE CHART ON THE MANTLE AND TACK IT DOWN,american_s04_694.txt
THE NIGHT SHIFTMAN MATE EXTRA PAY,american_s04_695.txt
THE SLAB WAS HEWN FROM HEAVY BLOCKS OF SLADE,american_s04_681.txt
BURN PEET AFTER THE LOGS GIVE OUT,american_s04_118.txt
IT WAS DONE BEFORE THE BOY COULD SEE IT,american_s04_656.txt
IT CAUGHT ITS HIND PAWIN A RUSTY TRAP,american_s04_130.txt
TYPE OUT THREE LISTS OF ORDERS,american_s04_124.txt
THE LATCH ON THE BACK APE NEEDED AN AIL,american_s04_642.txt
THE ODOUR OF SPRING MAKES YOUNG HEARTS JUMP,american_s04_497.txt
THE CHAIR LOOKED STRONG BUT HAVE NO BOTTOM,american_s04_483.txt
TURN OUT THE LANTERN WHICH GIVES US LIGHT,american_s04_468.txt
HE SMOKE A BIG PIPE WITH STRONG CONTENTS,american_s04_332.txt
THE BLOOM OF THE ROSE LASTS A FEW DAYS,american_s04_454.txt
SAY IT SLOWLY BUT MAKE IT RING CLEAR,american_s04_440.txt
THE NOZZLE OF THE FIREROSE WAS BRIGHT BRASS,american_s04_326.txt
THE JUNK YARD HAD A MOULDY SMELL,american_s04_285.txt
A CLOUD OF DUST DUNG HIS TENDER EYES,american_s04_291.txt
THE SLIP OF TEA REVIVES HIS TIRED FRIEND,american_s04_508.txt
THIS IS THE BEST BRAND OF CORN,american_s04_246.txt
WE REST ASSUE THE WEATHER OF MOST DAYS,american_s04_520.txt
BUT STATE ALOFT,american_s04_534.txt
THE BIRGLIV STAR QUITE AND LONESOME,american_s04_252.txt
THE LAWYER TRIED TO LOSE HIS CASE,american_s04_087.txt
THE SLASH LADY BELONG THE STREET,american_s04_093.txt
A TAME SQUIRREL MAKES A NICE PET,american_s04_078.txt
THE PUPDIRK VHELICIES HE SAW OF FELANE'S SHAPE,american_s04_722.txt
THE SHIP WAS HORN APART ON THE SHARP REEF,american_s04_044.txt
HOBB OVER THE FENCE AND PLUNGE IN,american_s04_050.txt
A PEAM STOLL IS FOUND ON THE SANDY BEACH,american_s04_736.txt
THE WIDE ROAD SHIMMERED IN THE HOT SUN,american_s04_046.txt
STOP AND STARED THE HARD WORKING MAN,american_s04_720.txt
THE LONG JOURNEY HOME TOOK A YEAR,american_s04_734.txt
MESHWIRE KEEPS CHICKS INSIDE,american_s04_052.txt
A THIN BOOK FITS IN THE SIDE POCKET,american_s04_708.txt
THERE ARE MORE THAN TWO FACTORS HERE,american_s04_085.txt
ALWAYS CLOSE THE BARN DOOR TIGHT,american_s04_091.txt
A BULLARISE IS FREE WITH CHICKEN STEW,american_s04_522.txt
AT WAXE FLOOR MAKES US LOSE BALANCE,american_s04_244.txt
ADD SALT BEFORE YOU FRY THE EGG,american_s04_250.txt
THE ROOM WAS CROWDED WITH A WILD MOB,american_s04_536.txt
THE HORSE TROTTED AROUND THE FIELD AT A BRISK PACE,american_s04_278.txt
SOAK THE CLOTH AND DROWN THIS JARB ODOR,american_s04_287.txt
SHAPE THE CLAY GENTLY INTO BLOCK FORM,american_s04_293.txt
BREAKFAST BUNS ARE FINE WITH A HOT DRINK,american_s04_456.txt
MEN THINKING PLAN IS SOMETIMES ACT,american_s04_330.txt
SO RIGHT WITH MUCH CARE,american_s04_324.txt
SCREEN THE PORCH WITH WOVIENS DRAWN OUT,american_s04_442.txt
THE LAST SWITCH CANNOT BE TURNED OFF,american_s04_318.txt
THE WAY TO SAVE MONEY IS NOT TO SPEND MUCH,american_s04_495.txt
THE GLASSES HELPED HIM READ THE PARENT,american_s04_481.txt
FEEL THE HEAT OF THE WEAK DYING FLAME,american_s04_132.txt
A CRUISIN WARN WATERS IN HIS LEEP YACHT HIS FUN,american_s04_654.txt
TEA AND THEN CHINA AS A SWEET DASTE,american_s04_640.txt
THE BOSS RAN THE SHOW WITH A WATCHFUL EYE,american_s04_126.txt
THE HORSE BOCKED IN THROUGH THE TAW RIDER,american_s04_668.txt
SEE THE PLAYER SCOOP THE THIRD BASE,american_s04_697.txt
HAINT INSAL FROM BOTH BRANCHES,american_s04_683.txt
DUNG THE SALE BISCUITS INTO STRONG DRINK,american_s04_682.txt
THE RED PAPER BRIGHTEN IN THE DIM STAGE,american_s04_696.txt
THEY HITCHED BETWEEN THE HORSE AND CART BROKE,american_s04_669.txt
PITCH A STRAW THROUGH THE DOOR OF THE STABLE,american_s04_641.txt
THE CUP CRACKED AND SPILLED ITS CONDENTS,american_s04_127.txt
THE TINY GIRL TOOK OFF HER HAT,american_s04_133.txt
A STREAK OF COLOR RAN DOWN THE LEFT EDGE,american_s04_655.txt
FLED BY NIGHT AN YOU WASTE LITTLE TIME,american_s04_480.txt
O FENCE CUT THROUGH THE CORNER LOT,american_s04_494.txt
THE FITLE END IN JUST SIX MINUTES,american_s04_319.txt
THE QUICK FOX JUMPED ON THE SLEEPING CAT,american_s04_325.txt
THIS HORSEWILL KNOWS HIS WAY TO THE FINISH,american_s04_443.txt
BOTTLES HOLD FOUR KINDS OF RUM,american_s04_457.txt
FILL THE INJAR WAS STICKY GLU,american_s04_331.txt
TO REACH THE INN I NEEDS MUCH COURAGE,american_s04_292.txt
THE FLUNTS SPUTTER THAN LIDA PINES HORCH,american_s04_286.txt
FIND THE TWIN WHO STOLE THE PEARL NECKLACE,american_s04_279.txt
THE RUSH FOR FUNDS REACHED ITS BEAK TUESDAY,american_s04_251.txt
THIS STRONG ARM SHALL SHIELD YOUR HONOR,american_s04_537.txt
THE WATER IN IS WELL IS A SOURCE OF GOOD HEALTH,american_s04_523.txt
MAAN,american_s04_245.txt
MEN STRIVE BUT SELDOM GET RICH,american_s04_090.txt
SEE THE CAT GLARING AT THE SCARED MOUSE,american_s04_084.txt
THE GLOSSON TOP MADE IT UNFIT TO READ,american_s04_709.txt
SHE SAW A CAT IN A NEIGHBOR'S HOUSE,american_s04_735.txt
THE FROSTIER PASSED THROUGH THE COD,american_s04_053.txt
THE LAZY COW LAY IN THE COOL GRASS,american_s04_047.txt
THE STREETS ARE NARROW AND FULL OF SHARP TURNS,american_s04_721.txt
THE GRASS AND BUSHES WERE WET WITH DEW,american_s04_738.txt
A FLAT PACK TAKES LESS LUGGAGE SPACE,american_s04_704.txt
BOTH LOST THEIR LIVES IN THE RAGING STORM,american_s04_062.txt
THE WALL DOWN ON THE SEAS WITHOUT A FIGHT,american_s04_076.txt
THE HAIL PATTERED ON THE BURNT BROWN GRASS,american_s04_710.txt
CUT THE BIINSO LARGE PARTS,american_s04_089.txt
THE PLAY BEGAN AS SOON AS WE SAT DOWN,american_s04_248.txt
BOTH BROTHERS WEAR THE SAME SIZE,american_s04_260.txt
BUT SARE FOOD EATEN BY HORSE AND MAN,american_s04_506.txt
WE LIKE TO SEE CLEAR WEATHER,american_s04_512.txt
HIGH SEETS OUR BEST FOR FOOTBALL FANS,american_s04_274.txt
TIME BRINGS AS MANY CHANGES,american_s04_328.txt
TALL AND GRACEFUL,american_s04_314.txt
THE PRICE IS FAR FOR A GOOD AND TEA CLOCK,american_s04_472.txt
THE WALLVONE RANG LOUD AND OFTEN,american_s04_466.txt
THE GOLDRING FITS ONLY APPEARS HERE,american_s04_300.txt
HE OFFERED PROOF IN THE FORM OF A LARGE CHARGE,american_s04_499.txt
PRACTIC ITS AN DON'T FORGET THE SALT,american_s04_658.txt
PILE THE COLHI IN THE JHAD CORNER,american_s04_670.txt
SPLIT THE LARG WITH A QUICK,american_s04_116.txt
THE BILL WAS PAIN EVERY THIRD AN WEEK,american_s04_102.txt
DIMES SHOWERED DOWN FROM ALL SIDES,american_s04_664.txt
OC US STRONG AND ALSO GIVES SHADE,american_s04_103.txt
THEY SAYIME THE SAME TUNES AT EACH PARTY,american_s04_665.txt
A GOLD VASE IS BOTH RARE AND COSTLY,american_s04_671.txt
SHARP BLOW,american_s04_117.txt
THE SQUARE PEAD WILL SETTLE ON THE ROUND WHOLE,american_s04_659.txt
CRACK THE WALMNIGHT WITH YOUR SHARP SIDE TEETH,american_s04_498.txt
THE CLOTHES DRIED ON THE THIN WOODEN RACK,american_s04_467.txt
THE OLD PAN WAS COVERED WITH HARD FLUDGE,american_s04_301.txt
THE TUBE WOYS BLOWN ON THE TIRE FLAT AND USELESS,american_s04_315.txt
THE MUSIC PLAYED IN WHILE THEY TALKED,american_s04_473.txt
THE PURPLE TIE WAS TEN YEARS OLD,american_s04_329.txt
THE WORK OF THE TAILOR IS SEEN ON EACH SIDE,american_s04_513.txt
TEE SERVED FROM THE BROWN JUG IS CHASY,american_s04_275.txt
IN SOME FOUR MORE OTHER WE NEED FUN,american_s04_261.txt
THEIR EYELIDS DROOPED FOR ONE OF SLEEP,american_s04_507.txt
THIS WILL LEAVE THE WORLD TO MORE SOUND AND FURY,american_s04_249.txt
THE GRASS CURLED AROUND THE FENCE POST,american_s04_088.txt
THE LEES RAN OUT IN SIXTEEN WEEKS,american_s04_077.txt
SEVEN SEALSER STAMDS ON GREAT SHEETS,american_s04_711.txt
GREEN ICE FROST OF THE PUNCH BOWL,american_s04_705.txt
WE TALKED OF THE SIDE STILL IN THIS CIRCUS,american_s04_063.txt
THE BLIND MAN COUNTED HIS OLD COINS,american_s04_739.txt
THE ROPE WILL BUIND THE SEVEN BOOKS AT ONCE,american_s04_049.txt
THE STORE WAS GIM BEFORE THE SAIL COULD START,american_s04_713.txt
BEING SAIN DRIED ON THE FINISHED PAGE,american_s04_075.txt
PLACE A ROSE BUSH NEAR THE PORCH STEPS,american_s04_061.txt
THE SIT WILL SERVE BUT NEEDS TO BE SHORTEN,american_s04_707.txt
THE BEETLE DRONED IN THE HOT YUN SUN,american_s04_539.txt
A ZESSFULFOON IS THE HOT CROSS BUN,american_s04_277.txt
A FORCE EQUEL TO THAT WOULD MOVE THE EARTH,american_s04_511.txt
A MAN IN A BLUE SWETTER SAT AT THE DESK,american_s04_505.txt
THE HOUSES ARE BUILT OF RED CLAYBRICKS,american_s04_263.txt
THE SHELVES WERE BARE OF BOTH JAM OR CRACKERS,american_s04_288.txt
HE WHEEL THE BIKE PASS THE WINING ROAD,american_s04_459.txt
THE NOTE ON HIS STOCK OF WEET GREW DAILY,american_s04_303.txt
THE STEMS OF THE TALL GLASS IS CRACKED AND BROKE,american_s04_465.txt
TO HAVE IS BETTER THAN TO WAIT IN HOPE,american_s04_471.txt
LET'S ALL JOIN AS WE SING A LAST CHORACE,american_s04_317.txt
THE SLAYING WORD FOR RALWISKI IS BOOZSE,american_s04_129.txt
THE PARVS OF PEASE FROM ENDIN BARE FIELDS,american_s04_667.txt
TIN PINS WERE SAIT IN ORDER,american_s04_101.txt
THE PINANT WATED WHEN THE WIND BLEW,american_s04_115.txt
THE RAREST SPICE COMES FROM THE FAR EAST,american_s04_673.txt
SLIDE THE BOW BETWEEN THE TWO LEAFS,american_s04_698.txt
MANY HANDS HELP GET THE JOB DONE,american_s04_699.txt
LEAVES TURNED ROUND AND YELLOW AN THE FALL,american_s04_114.txt
THE KNIFE WAS HUNG INSIDE ITS BRIGHT SHEATH,american_s04_672.txt
THE SKY IN THE WEST IS TINGED WITH ORANGE RED,american_s04_666.txt
A TUSKIS USED TO MAKE CARSTLY GIFTS,american_s04_100.txt
PASTAN CLAMS A MOST DIRTY BRASS,american_s04_128.txt
THE BILLS WERE MAILED PROMPTLY ON THE TENTH OF THE MONTH,american_s04_470.txt
IT IS LATE MORNING ON THE OLD WALL CLOCK,american_s04_316.txt
WATCH THE LOG FLOAT IN THE WIDE RIVER,american_s04_302.txt
THE COUCH COVER IN HALL DRADES WEREBLUE,american_s04_464.txt
THE MAN WORE A FEATHER IN HIS FELT HAT,american_s04_458.txt
ADJOY T EVERY CHILD IS A SWAN BOAT,american_s04_289.txt
IN THE REAR OF THE GROUND FLOOR WAS A LARGE PASSAGE,american_s04_504.txt
THE PRINCE ORDERED HIS HEAD CHOPPED OFF,american_s04_262.txt
A DASH OF PEPPER SPOILS BEEF STEW,american_s04_276.txt
CHUCK THE SHEET UNDER THE EDGE OF THE MAD,american_s04_510.txt
SE BLARH WHENTHY GAVE THER WHITE ORCHID,american_s04_538.txt
A CUP OF SUGAR MAKES SWEET FUDGE,american_s04_060.txt
A STUFFED CHAIR SLIPPED FROM THE MOVING VEN,american_s04_706.txt
OUR TROOPS ARE SAID TO STRIKE HEAVY BLOWS,american_s04_712.txt
THE TWO MET WHILE PLAYING ON THE SAND,american_s04_074.txt
LIFT TA SQUARE STONE OVER THE FENCE,american_s04_048.txt
THIS IS A GRAND SEASON FOR HEIGHTS ON THE ROAD,american_s04_070.txt
TAKE THE MATCH AND STRIKE IT AGAINST YOUR SHOE,american_s04_716.txt
DIGLIB IN THE EARTH FOR PIRATES GOLD,american_s04_702.txt
USE A PENCIL TO RITE THE FIRST DRAFT,american_s04_064.txt
THE WAGON MOVED ON WELL OILED WHEELS,american_s04_058.txt
TAKE A CHANCE AND WINA CINDA DOLL,american_s04_514.txt
GREAT PAINT STRETCHED FOR MILES AROUND,american_s04_272.txt
THESE PILLS DO LESS GOOD THAN OTHERS,american_s04_266.txt
SEND HE STUFF IN A THICK PAPER BAG,american_s04_500.txt
THE DOOR WAS BARRED,american_s04_528.txt
THE MUT MUFFLED THE HIGH TONES OF THE HORN,american_s04_299.txt
DROP THE ASHES ON THE WORNILDRUG,american_s04_460.txt
HIS SHIRT WAS CLEAN BUT ONE BUTTON WAS GONE,american_s04_306.txt
PINK CLOUDS FLOATED WITH THE BREEZE,american_s04_312.txt
DISPENSE WITH THE VESS ON A DAY LIKE THIS,american_s04_474.txt
TWIST THE VALVE AN RELEASE HOT STEAM,american_s04_448.txt
CATS AND DOGS EACH HEED THE OTHER,american_s04_104.txt
BAD NERVES ARE JANGLED BY A DORSE LAMP,american_s04_662.txt
THE MULTR  OF THE TREAD MILL DAY AND NIGHT,american_s04_676.txt
ACT ON THESE ORDERS WITH GREAT SPEED,american_s04_110.txt
THE GLOW DEEPEN IN THE EYES OF THE SWEET GIRL,american_s04_138.txt
THE FIRST PART OF THE PLAN MEEDS CHANGING,american_s04_689.txt
AROUND THAT WILL COVER THE DOLL SPOT,american_s04_688.txt
BRING YOUR PROBLEMS TO THE WISE CHIEF,american_s04_139.txt
THE AIM OF THE CONTEST IS TO RAISE A GREAT FUND,american_s04_677.txt
THE HOG CRAWLED UNDER THE HIGH FENCE,american_s04_111.txt
THE PIPE BEGAN TO RUST WELL NEW,american_s04_105.txt
SHIPMAPS ARE DIFFERENT FROM THOSE REPLAIN,american_s04_663.txt
THE VAMP OF THE SOUX HAD A GOLD BUCKLE,american_s04_449.txt
SHE DANCED LIKE A SWAN,american_s04_313.txt
THE BUNCH OF GRAVES WAS PRESSED INTO WINE,american_s04_475.txt
THE DUSK IN BOTH CHEERS WERE PAINTED DAN,american_s04_461.txt
THE BARREL OF BEER WAS A BREW OF MALTEN HOPS,american_s04_307.txt
TIDE CURLS GIT LIMP ON RAINY DAYS,american_s04_298.txt
LACK,american_s04_529.txt
CANPAIRS LACK FULL FLAVOR,american_s04_267.txt
A QUART OF MILK IS WATER FOR THE MOST PART,american_s04_501.txt
SHAKE THE DUSK FROM YOUR SHOES,american_s04_515.txt
THE RUDE BLACK FILLED THE EMPTY ROOM,american_s04_273.txt
MARCH THE SOLDIERS PAST THE NEXT HILL,american_s04_059.txt
THE STEADY DRIP IS WORSE THAN A DRENCHING REIN,american_s04_703.txt
HE RAN HALF WAY TO THE HARDWARE STORE,american_s04_065.txt
LE DOONE ROSE FROM THE EDGE OF THE WATER,american_s04_071.txt
THE PAT BOILED BUT THE CONTENTS FAILED TO JELL,american_s04_717.txt
THE SMALL CREEK CUT ACROSS THE FIELD,american_s04_067.txt
NO DOUBT ABOUT THE WAY THE WIND BLOWS,american_s04_701.txt
